Country,Sector,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Annex I,1.B  Fugitive Emissions from Fuels,1165894.276,1129177.318,1100890.524,1058752.149,1025545.627,1011778.862,1006301.864,1009436.628,989137.5155,978497.8939,963619.865,956271.5062,940954.1142,944973.3392,948189.0517,943331.7246,955940.894,959490.3542,951770.1077,904308.53,925859.6876,924489.1693,911432.9448,912003.7528,892546.5958,865617.951,825548.6219,847725.4997,882360.2686,901891.0108,829178.9414,776831.7963
Annex I,1.B.1  Solid Fuels,423874,394522.3667,384105.0384,353669.5025,329819.6409,321915.8913,312003.8381,314042.4558,300046.2821,294178.9521,287723.99,283819.321,267929.4042,266582.4028,262786.2358,259565.9717,261043.1856,259115.3965,271105.6823,264882.4387,267531.7235,255498.6956,252077.5637,246659.9613,241399.522,232370.7045,224982.3165,223150.432,223943.3863,211156.8361,194703.762,172805.2221
Annex I,1.B.1.a  Coal Mining and Handling,415027.5396,387920.9966,377786.0752,347943.5428,325539.0798,316564.8838,307342.8564,308530.5567,295462.7156,289028.7335,282698.6183,279310.0736,263299.5814,261254.2885,258146.2496,255516.801,256286.0792,254375.8797,266469.722,261256.7176,262839.8872,250755.114,247618.3686,241234.9667,235716.3278,227128.9184,219923.6081,217821.8169,218448.1567,206332.8857,189765.0126,168829.2592
Annex I,1.B.1.a.i  Underground Mines,365472.9172,340024.3292,332093.3804,303988.817,282233.6407,273655.9551,263479.961,264487.937,251140.4504,244086.8463,237024.9353,231167.9771,215978.1325,213078.5456,209335.9011,203981.5976,203211.0816,200801.9302,211304.6026,210636.0167,209867.809,196375.717,193378.0022,187800.1694,182036.9688,172983.8692,168322.3858,162015.5993,160018.7937,148819.6598,139577.0896,123359.9949
Annex I,1.B.1.a.i.1  Mining Activities,308438.7368,286804.2856,276758.5644,250547.2512,228671.7941,219350.8624,210037.9383,204876.9815,194818.4999,188772.3228,182348.0853,176718.6313,164072.2305,161540.4318,159935.2155,156353.7321,157940.4901,157646.0323,168664.4547,170071.3692,169970.3532,157408.2476,154732.654,149580.5899,144430.3268,137805.2131,133733.82,127588.8381,126129.5912,115466.5443,109260.6383,93937.09625
Annex I,1.B.1.a.i.2  Post-Mining Activities,40113.39303,35842.27599,35267.61312,31943.73002,30601.08322,29920.02932,29311.24987,28915.79442,26686.83619,25837.04723,25292.2081,25467.07977,24315.35245,24177.29297,24091.4976,23839.21662,23596.66981,23239.23417,23063.41013,21744.40985,21679.34325,21656.00703,21951.72671,21167.36013,21012.98298,18613.04609,17841.20261,17628.62347,17640.38095,17347.36561,14935.09313,15117.3525
Annex I,1.B.1.a.i.3  Abandoned Underground Mines,16920.78735,17377.76763,20067.20288,21497.83581,22960.76338,24385.06337,24130.77285,30695.1611,29635.11435,29477.47619,29384.64195,28982.26609,27590.54955,27360.82084,25309.18799,23788.64883,21673.92173,19916.66372,19576.73785,18820.23762,18218.11263,17311.4623,16693.62147,17052.21941,16593.65901,16565.61004,16747.36324,16798.13767,16248.82155,16005.74989,15381.35814,14305.54613
Annex I,1.B.1.a.ii  Surface Mines,49554.62242,47896.66744,45692.69477,43954.72575,43305.43914,42908.92872,43862.89545,44042.61976,44322.26521,44941.88722,45673.68301,48142.09652,47321.44892,48175.74292,48810.34848,51535.20345,53074.99762,53573.94949,55165.11937,50620.70093,52972.07814,54379.39701,54240.36642,53434.79726,53679.35898,54145.04919,51601.22224,55806.21758,58429.36295,57513.22592,50187.92303,45469.26429
Annex I,1.B.1.a.ii.1  Mining Activities,45754.93982,44279.30044,42174.75337,40526.54958,39813.30659,39479.72863,40332.52522,40481.54524,40672.63732,41324.69375,42055.3589,44304.28384,43605.91444,44482.91302,45024.32396,47609.45966,48948.07494,49462.40127,50889.051,46757.20769,49044.27535,50344.35296,50498.76209,49863.32217,50115.20206,50735.60463,48646.97869,52602.52915,55202.65566,54459.22253,47685.80089,42765.41695
Annex I,1.B.1.a.ii.2  Post-Mining Activities,3799.682599,3617.367001,3517.941402,3428.176166,3492.132549,3429.200088,3530.370231,3561.074522,3649.627889,3617.193464,3618.324116,3837.812673,3715.534479,3692.829904,3786.024517,3925.743783,4126.922689,4111.548221,4276.068371,3863.493233,3927.80279,4035.04405,3741.604336,3571.475084,3564.15692,3409.444563,2954.243548,3203.688428,3226.70729,3054.003393,2502.122138,2703.847344
Annex I,1.B.1.b  Solid Fuel Transformation,8660.814941,6437.215625,6151.793209,5569.731142,4144.481056,5190.721096,4514.294818,5352.518698,4440.574396,4983.711285,4849.252457,4305.268058,4430.482959,5087.146931,4382.329441,3791.781439,4453.786388,4433.340094,4325.299155,3190.688236,4157.565915,4259.159534,3963.594047,4536.363858,4669.566369,4334.308451,4056.867003,4214.639055,4389.746954,3860.856988,3597.089013,3754.344744
Annex I,1.B.1.c  Other,185.6454473,164.1544108,167.1700301,156.2285367,136.0800112,160.286414,146.6868741,159.3804066,142.992094,166.5073645,176.1191897,203.9793373,199.3398412,240.9673757,257.6568184,257.3892413,303.3200032,306.1766909,310.6611349,435.0328622,534.2703717,484.4220726,495.6010448,888.6307697,1013.627905,907.4775975,1001.841439,1113.976095,1105.48262,963.0934025,1341.660315,221.6181452
Annex I,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,742020.2763,734654.9517,716785.4858,705082.6461,695725.986,689862.9706,694298.0259,695394.1719,689091.2334,684318.9418,675895.875,672452.1852,673024.7099,678390.9364,685402.8158,683765.7529,694897.7083,700374.9577,680664.4254,639426.0913,658327.9641,668990.4737,659355.3811,665343.7915,651147.0737,633247.2465,600566.3053,624575.0677,658416.8824,690734.1747,634475.1794,604026.5743
Annex I,1.B.2.a  Oil,134262.5974,129569.9798,124912.4448,121703.9609,118874.4176,119405.6554,122455.4143,123945.8241,121297.8095,117168.2607,115726.4515,118191.9394,120372.9072,125736.2557,129247.0891,129402.962,136384.2457,137316.7871,141368.8585,135922.6251,140832.7817,147980.4409,153468.662,168252.8568,173804.8371,170796.0538,149732.7127,161907.4652,172930.5054,182722.9496,153007.4454,144318.7903
Annex I,1.B.2.a.i  Exploration,15146.08164,14073.52236,13103.7908,12561.44116,10986.76943,10637.46485,11171.05356,12216.20643,10659.90798,9466.373203,9388.319191,10559.83007,10224.07499,11923.01179,13062.49826,14415.64478,16294.62367,16577.16525,18447.6337,14411.6446,16848.28829,20451.65985,22837.49696,21324.03331,20087.33762,14023.41437,10832.57911,11135.18307,12655.47802,11877.82389,9300.104106,8893.424185
Annex I,1.B.2.a.ii  Production,98267.12552,94981.89712,90632.28393,87831.85419,85917.2498,87036.7596,89139.73031,89133.07488,87483.76746,85531.07488,83294.87742,85070.86512,87152.69093,90046.19903,92709.61227,91321.43261,95648.01241,96256.80073,98414.08262,97596.28736,99855.98866,103162.2006,106595.4455,121576.1068,129027.2835,130655.7819,113222.838,124882.7387,134602.2153,144313.7953,119909.8708,112438.0208
Annex I,1.B.2.a.iii  Transport,672.8914699,688.6966756,926.0061211,860.4825904,879.6623705,889.1729706,890.6453903,999.786626,985.8894554,946.5324147,1013.015726,1077.045697,984.1982254,888.0348834,887.4948678,794.8133418,687.4724105,770.2078095,681.0867381,644.0439165,656.2885877,605.7194435,607.4364239,597.2825888,608.9123874,608.7296002,591.5019697,569.5173259,611.1345185,635.6936363,564.1410815,539.8110843
Annex I,1.B.2.a.iv  Refining / Storage,13779.707,13388.71452,13767.70155,13918.81765,14532.57116,14206.51125,14554.99182,14842.80589,14974.74402,14169.29766,14702.04417,14517.97044,14967.77424,15657.08216,15233.64159,15276.77468,15875.32766,15990.60767,15903.58657,15552.2438,15623.68136,16195.69472,15892.30003,17167.17979,16502.64725,17186.60147,16805.77303,16891.02063,16471.9848,17607.14617,15168.39256,14793.75473
Annex I,1.B.2.a.v  Distribution of Oil Products,0.548113769,0.462325738,0.552310673,0.542530096,0.549303311,0.558231385,0.606695065,0.608287301,0.632261607,0.65891321,0.674154755,0.596873058,0.619767548,0.589417757,0.679325586,0.669627233,0.67396197,0.699200218,0.643708888,0.620022118,0.553616621,0.575894506,0.570745699,0.580234776,0.596368748,0.684449269,0.766560441,0.793517579,0.889950494,0.726095714,0.500539416,0.543077074
Annex I,1.B.2.a.vi  Other,6396.243671,6436.686778,6482.11013,6530.822812,6557.615566,6635.18847,6698.386554,6753.34198,7192.868362,7054.323636,7327.520828,6965.631198,7043.549066,7221.338397,7353.162839,7593.626992,7878.13558,7721.306465,7921.825179,7717.785378,7847.981196,7564.590311,7535.412325,7587.674109,7578.060031,7550.765685,7688.048087,7659.051559,7793.987351,7806.863457,7652.548189,7653.23642
Annex I,1.B.2.b  Natural Gas,508244.1564,505382.0265,496004.0349,492370.9857,485897.8283,475220.455,473636.8956,469845.4933,464856.129,464142.3914,454910.892,448710.1861,436292.3657,438333.2731,436434.2943,432150.6664,434859.1576,427986.8767,422474.714,388879.5091,389266.0161,388285.7578,369598.7834,363923.9085,353734.4384,344194.8107,334199.4958,336758.9165,349644.0434,355172.7971,344457.2186,340041.1682
Annex I,1.B.2.b.i  Exploration,6873.729965,6392.382651,5070.95556,5582.971867,5510.805638,5372.410961,5882.295923,7267.540699,6827.160745,7221.054843,8969.595007,11400.86275,9673.555309,10841.73308,12129.57372,13659.59888,15395.42892,15467.7022,16412.61038,10493.38384,10371.13138,10970.98958,6561.020193,7072.798198,4533.55083,3859.343473,3476.241203,4126.489212,5442.910226,4597.101385,2603.127165,2336.371955
Annex I,1.B.2.b.ii  Production,95739.61728,97447.14887,96084.42369,98418.12344,101232.464,102136.3039,105015.9893,106449.0076,107700.802,107316.9674,107472.0335,112088.5564,114740.9171,118188.9181,123330.5307,124930.5474,133812.9317,137134.9875,142249.3691,142263.1821,141685.3406,144980.4644,142114.9999,142023.7327,139996.1988,137931.5644,127809.1554,130979.1467,136008.9342,134847.8963,124179.3836,120145.7102
Annex I,1.B.2.b.iii  Processing,57437.32655,56284.90432,56474.24461,55195.78026,54036.95221,50273.84227,46061.41264,44308.73678,40387.37537,41072.94488,41012.4363,39447.77981,40303.66262,38757.00169,37822.92575,36783.17887,36514.0142,35935.69912,35160.29137,34601.26921,34043.56716,34443.34016,34339.04622,36476.94964,37115.10604,36918.50267,37794.8086,39190.61724,40025.47365,44388.13066,42970.88983,42390.52699
Annex I,1.B.2.b.iv  Transmission and Storage,183557.1188,185551.3682,182205.6971,179299.2034,173316.7529,170793.3094,171323.5754,170068.1775,170122.8237,171056.2084,168870.5056,159736.0994,151465.1636,150517.3941,146592.2577,142245.952,137489.139,132931.2411,127363.8049,109278.222,110983.4225,106888.0738,98254.31751,96047.63749,91007.60336,86210.01769,84762.08741,79487.26377,82227.53347,83164.45363,82469.41368,82769.51819
Annex I,1.B.2.b.v  Distribution,117141.5528,116472.4127,116117.4838,116249.2936,115480.3038,111357.2061,108807.8603,107427.0006,107022.3043,105457.2975,97596.47169,96069.67762,90356.12357,89174.4871,85800.96657,83511.32872,80844.48815,76211.39525,71989.69676,66205.19404,64644.09106,63313.25464,60925.97917,56625.72885,55943.50827,55077.62474,55940.77774,58856.09021,60906.98972,63311.25222,65779.44132,66222.73807
Annex I,1.B.2.b.vi  Other,47494.81096,43233.80977,40051.2301,37625.61321,36320.54989,35287.38243,36545.76195,34325.03016,32795.66285,32017.91834,30989.84991,29967.21005,29752.94356,30853.73904,30758.03993,31020.06058,30803.15566,30305.85154,29298.94142,26038.2579,27538.4634,27689.63522,27403.4204,25677.06158,25138.47114,24197.75779,24416.42548,24119.30931,25032.2021,24863.96292,26454.96299,26176.30275
Annex I,1.B.2.c  Venting and Flaring,98003.30381,98171.16926,94302.72452,89518.85803,89549.60962,93545.72872,96336.33728,99761.56143,101025.3802,101058.9442,103264.7485,103609.0819,114398.143,112388.13,117833.4816,119189.934,120645.4912,132123.1129,113651.9679,111248.2053,124904.1547,128874.337,132542.4068,129417.6574,119865.1419,114171.3199,112542.5842,122085.2688,132071.2354,149351.2787,133338.7049,116156.144
Annex I,1.B.2.c.i  Venting,45575.07139,45027.04018,47103.448,47849.48465,49800.97401,52270.2176,54429.41392,56531.9391,55987.62042,55908.75253,57534.44255,58175.63885,58461.59178,59371.8524,58989.22716,57992.37925,59202.55466,58893.69767,58475.66743,55899.72562,57382.34934,58317.46235,59465.16989,59245.1444,61502.02978,60370.60268,55214.31041,56386.23577,58374.79291,59453.57353,49938.96892,38992.97045
Annex I,1.B.2.c.i.1  Oil,26295.55336,25144.04484,26276.35616,26524.13693,26661.8327,28046.19929,29649.64886,31918.75303,31084.0709,31169.92795,32568.08522,32513.56553,32565.33388,33405.105,33558.99859,31549.51051,32125.22376,32288.91725,31834.04488,30285.23439,30759.57204,31446.58762,33590.85785,33665.74536,35880.13812,35140.61817,31135.81839,31412.41595,31600.45172,30911.13287,24950.74487,24292.47749
Annex I,1.B.2.c.i.2  Gas,17103.97606,17640.63689,18652.30427,19068.5678,20823.32221,22064.15792,22713.22356,23008.86292,23408.43719,23503.4487,23798.16713,24610.37182,25013.61361,25120.04202,24580.15469,25426.35881,25925.43899,25460.8314,25769.89506,24904.46977,25647.12451,25864.03814,25039.33827,24952.77232,24982.47,24599.56448,23505.22243,24410.84931,26314.41715,28100.43939,24533.71653,14345.63707
Annex I,1.B.2.c.i.3  Combined,2175.541962,2242.358449,2174.787583,2256.779923,2315.819101,2159.860393,2066.541502,1604.323148,1495.112326,1235.375876,1168.190199,1051.701494,882.6442902,846.7053729,850.0738818,1016.50993,1151.891916,1143.949028,871.7274817,710.0214606,975.652804,1006.836598,834.9737694,626.6267194,639.4216566,630.4200307,573.2695896,562.9705021,459.9240376,442.0012658,454.5075277,354.8558932
Annex I,1.B.2.c.ii  Flaring,52428.23243,53144.12908,47199.27652,41669.37337,39748.63561,41275.51112,41906.92336,43229.62233,45037.75976,45150.19164,45730.30591,45433.44307,55936.55126,53016.27759,58844.25441,61197.55473,61442.93654,73229.41524,55176.3005,55348.47971,67521.8054,70556.8746,73077.23691,70172.51297,58363.11209,53800.71723,57328.27382,65699.03306,73696.44253,89897.70519,83399.73596,77163.17355
Annex I,1.B.2.c.ii.1  Oil,44575.97672,45744.13696,39762.35575,34264.78732,32314.12294,33893.82923,34615.48198,36044.43376,38542.18586,37385.31662,37304.5318,37358.58179,49393.37904,46990.68608,52350.73369,54976.64396,55048.09141,65328.71271,47561.90088,48836.21023,60958.70914,64313.22114,65954.92045,62677.35669,50823.21303,45293.6845,47757.03821,54293.3121,62630.83312,77067.35521,72871.045,72543.66343
Annex I,1.B.2.c.ii.2  Gas,6382.148723,5677.599637,5744.66276,5649.010892,5501.157865,5762.576239,5421.789892,4763.170601,4717.936557,5431.799163,6154.425079,5857.650787,4786.090299,4308.980549,4714.95566,4756.095639,4832.847307,6367.098866,6079.505793,5334.428409,5272.727713,5106.271135,6169.072822,6624.903929,6553.916126,7395.659204,8669.843546,10482.5091,10293.85405,12258.26775,10157.51365,4283.103307
Annex I,1.B.2.c.ii.3  Combined,1470.106986,1722.392487,1692.258009,1755.575164,1933.354806,1619.105655,1869.651488,2422.017967,1777.637348,2333.075851,2271.349024,2217.210494,1757.081919,1716.610968,1778.565056,1464.815135,1561.997818,1533.603666,1534.893834,1177.841077,1290.368539,1137.382333,953.2436341,870.2523471,985.9829307,1111.37353,901.3920589,923.2118642,771.7553575,572.0822228,371.177305,336.4068119
Annex I,1.B.2.d  Other,1510.218687,1531.776153,1566.281564,1488.841417,1404.130387,1691.13159,1869.37873,1841.293022,1911.91468,1949.345504,1993.783085,1940.97782,1961.29394,1933.277601,1887.950808,3022.190484,3008.813813,2948.180948,3168.884936,3375.751792,3325.011551,3849.938089,3745.528884,3749.368855,3742.656313,4085.062089,4091.512616,3823.417217,3771.098152,3487.149233,3671.81051,3510.471853
Annex I,1.C  CO₂ Transport and Storage,0.126,0.126,0.126,0.126,0.126,0.126,82.13196845,30.13196845,5.326968449,10.23696845,9.535368449,4.267368449,8.784368449,25.12716845,22.59436845,7.408368449,3.688368449,78.13036845,109.1953944,56.63339444,96.99724496,91.37974253,63.1166238,33.74305821,44.2426547,42.3106169,11.04491175,8.03643,14.3924198,11.66296463,16.67130737,3.846957113
Annex I,1.C.1  Transport of CO₂,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2268,0.3416,0.3948,0.3948,0.3948,0.3948,0.5908,0.7308
Annex I,1.C.1.a  Pipelines,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2114,0.2268,0.3416,0.3948,0.3948,0.3948,0.3948,0.5908,0.7308
Annex I,1.C.1.b  Ships,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO"
Annex I,1.C.1.c  Other,"IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO"
Annex I,1.C.2  Injection and Storage,"IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO",82.00596845,30.00596845,5.200968449,10.11096845,9.323968449,4.055968449,8.572968449,24.91576845,22.38296845,7.196968449,3.476968449,77.91896845,108.9839944,56.42199444,96.78584496,91.16834253,62.9052238,33.53165821,44.0158547,41.9690169,10.65011175,7.64163,13.9976198,11.26816463,16.08050737,3.116157113
Annex I,1.C.2.a  Injection,"IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO",82.00596845,30.00596845,5.200968449,10.11096845,9.323968449,4.055968449,8.572968449,24.91576845,22.38296845,7.196968449,3.476968449,77.91896845,108.9839944,56.42199444,96.78584496,91.16834253,62.9052238,33.53165821,44.0158547,41.9690169,10.65011175,7.64163,13.9976198,11.26816463,16.08050737,3.116157113
Annex I,1.C.2.b  Storage,"IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO"
